CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;COD_CLIENTE;CNPJ_CLIENTE;CLIENTE;ESTADO;TOTAL_FATURADO;VALOR_DEVOLVIDO
9;2558000459;789423;KLEY HERTZ DISTRIBUIDORA LTDA;120518;120518,0;FARMACIA PRO VIDA LTDA;PE;655,51;
1;42119636;47252;HYPERA S.A;80794;80794,0;VAREJAO DOS COMPRIMIDOS LTDA;CE;45392,36;
3;1298033565;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;90821;85007,0;FARMACIA GOTA MAIS LTDA FL 4;CE;395,88;
1;1937007024;789423;KLEY HERTZ DISTRIBUIDORA LTDA;130788;130788,0;FARMAVIDA FARMACIA LTDA;CE;144,6;
9;2249004181;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;102175;103124,0;DANILO ALECIO PIRES VALADARES LUSTOSA E CIA LTDA;PE;12053,53;
1;530088874;47252;HYPERA S.A;126056;85007,0;LIMOEIRO DO NORTE PRODUTOS FARMACEUTICOS E COSMETICOS LTDA;CE;1007,62;
1;1063031937;790808;MULTILAB IND E COM DE PROD FARMAC LTDA (NVQ);80793;80793,0;FARMACIA E DROGARIA G.G. LTDA;CE;5598,59;
9;1907012292;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;136405;136405,0;61.902.697 CRISTIANO DOS SANTOS MACIEL;PE;1027,66;
1;1993010915;47252;HYPERA S.A;94369;94369,0;A E R MEDICAMENTOS LTDA MICROEMPRESA;CE;1362,98;
1;6292058369;47252;HYPERA S.A;134826;20039,0;IJM E JAP COMERCIO DE M DO B LTDA;CE;2538,6;
1;424072526;31267;MEDQUIMICA IND FARMACEUTICA S.;80843;80843,0;QUERGINALDO E TAYLA MEDICAMENTOS LTDA ME;CE;8722,65;
1;1465027949;795257;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;95528;95528,0;JOSE DION FREITAS EIRELI ME;CE;7497,21;
9;1871013739;793261;FARMAX DISTRIBUIDORA S.A;127592;127591,0;FARMACIA C. S FERRAZ LTDA;PE;923,47;
1;1465027943;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;132923;95528,0;JOSE DION FREITAS LTDA;CE;1993,74;
1;477053379;2378;BELFAR LTDA;122006;81074,0;DROGARIA AGUIAR PAULA LTDA ME;CE;1928,99;
1;483087111;37273;LEGRAND PHARMA IND FARM LTDA;80096;80565,0;FARMACIA MENESCAL LTDA;CE;3728,04;
1;477053379;33057;NATULAB LABORATORIO LTDA;122006;81074,0;DROGARIA AGUIAR PAULA LTDA ME;CE;1928,99;
1;1075053374;33928;GEOLAB IND FARMACEUTICA S/A;136139;92311,0;A C DA FONSECA REGIS MENDES CONRADO LTDA;CE;553,86;
7;4830882163;789603;SOFTYS BRASIL LTDA;137256;983,0;MMJ DROGARIAS LTDA;BA;11053,84;
1;326136197;30791;LABORATORIO TEUTO BRASILEIRO S/A;91715;91715,0;NADIA MARIA DOS SANTOS NASCIMENTO;CE;26,83;
1;483087329;791794;CREMER S.A;131406;131406,0;TOP FARMA COMERCIO FARMACEUTICO LTDA;CE;765,84;
1;483087151;30791;LABORATORIO TEUTO BRASILEIRO S/A;131781;94805,0;MAIA FARMA LTDA;CE;184,17;
3;1996006401;789603;SOFTYS BRASIL LTDA;92230;85007,0;FARMACIA GOTA MAIS LTDA;CE;537,56;
1;1993010851;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;130721;130721,0;J G DE MORAIS FIUSA MEDICAMENTOS LTDA;CE;989,2;
3;132029421;789603;SOFTYS BRASIL LTDA;126197;85941,0;EMPREENDIMENTOS FARMACEUTICOS GAMA LTDA;CE;3703,14;
7;1466013978;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;133937;4672,0;FARME BRITO LTDA;BA;376,0;
7;2663000882;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;11166;11166,0;LEM COMERCIO DE MEDICAMENTOS E PERFUMARI;BA;2498,4;
7;1466014301;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;122137;10663,0;ICL FARMACIA LTDA;BA;895,72;
3;1298033688;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;95852;85007,0;FARMACIA GOTA MAIS LTDA;CE;417,42;
1;483087299;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;80565;80565,0;SILVERLANDIO MENDES FERNANDES LTDA;CE;2096,56;
1;1117032084;793261;FARMAX DISTRIBUIDORA S.A;87523;97963,0;CENTRAL J L DE MEDICAMENTOS LTDA;CE;854,13;
1;2245006309;793261;FARMAX DISTRIBUIDORA S.A;81111;81111,0;SAMPAIO E MARTINS LTDA EPP;CE;1240,53;
1;1117032161;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;94838;119544,0;FARMACIA NOGUEIRA SANTOS LTDA;CE;327,62;
1;1478017467;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);80142;80142,0;EGBERTO TEIXEIRA DUARTE- MATRI;CE;488,93;
5;2577000579;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;134080;93814,0;CELLA E FERNANDES DROGARIAS LTDA;MA;587,76;
1;1993010955;30791;LABORATORIO TEUTO BRASILEIRO S/A;132996;132996,0;CICERA PRICILA BRITO SOUSA LTDA;CE;345,26;
3;1298033843;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;128409;85007,0;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA ME;CE;8164,18;
3;1996006466;789603;SOFTYS BRASIL LTDA;90821;85007,0;FARMACIA GOTA MAIS LTDA FL 4;CE;3694,75;
1;2279004926;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;96856;96856,0;J P DE ARAUJO;CE;532,33;
5;2577000573;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;131281;93814,0;CELLA E CELLA DROGARIAS LTDA;MA;747,32;
4;2577000611;30083;LOLLY BABY PRODUTOS INFANTIS L;104081;92798,0;M DA SILVA PROD FARMACEUTICOS LTDA;MA;594,2;
7;1466006787;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;122134;10663,0;ICL FARMACIA LTDA;BA;1024,0;
7;1466007245;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;11242;10663,0;JCS FARMACIA EIRELI;BA;618,0;
7;1466007661;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;99222;10663,0;ICL FARMACIA LTDA;BA;255,2;
7;1466008258;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;97654;10663,0;ICL FARMACIA LTDA;BA;4236,12;4236,12
1;520037521;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);90562;87708,0;M F DE OLIVEIRA FARMACIA - ME;CE;1323,39;
3;1374007585;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;94246;86849,0;JOSE VANDEILSON UCHOA VIANA MEDICAMENTOS;CE;10946,04;
3;1374007583;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;86849;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;CE;19606,0;
1;131069225;789429;PRATI DONADUZZI & CIA LTDA - PR;129018;129018,0;FARMACIA ALPHA LTDA;CE;318,55;
5;609038651;30791;LABORATORIO TEUTO BRASILEIRO S/A;95748;95748,0;DROGARIA COSTA LTDA;MA;4462,72;
1;1064024314;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;124073;124073,0;L C BRANCO VIDAL  ME;CE;741,56;
1;1804000248;789423;KLEY HERTZ DISTRIBUIDORA LTDA;85715;90416,0;COSTA E MELO LTDA;CE;4179,74;
9;2402003581;789603;SOFTYS BRASIL LTDA;101597;100933,0;J J COMERCIO DE MEDICAMENTOS LTDA ME;PE;29671,16;
9;2145015230;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);124089;124089,0;DROGARIA MARTINS LTDA;PE;217,47;
2;358059742;793261;FARMAX DISTRIBUIDORA S.A;58670;58670,0;R SANTOS & A SIQUEIRA MARTINS LTDA ME;PI;726,77;
2;358059742;33057;NATULAB LABORATORIO LTDA;58670;58670,0;R SANTOS & A SIQUEIRA MARTINS LTDA ME;PI;726,77;
9;2402003563;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;128320;100933,0;MELO & CIA LTDA;PE;6342,24;
3;1277007724;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;73520;73520,0;FARMAVIDA CARIRI LTDA;CE;7248,58;
5;353048891;792019;TORRENT DO BRASIL LTDA;67652;67652,0;DROGARIAS CASTRO LTDA;MA;2532,37;
9;1456016321;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;135984;102068,0;DROGARIAS IDEIA FARMA LTDA;PE;2620,64;
1;1102110201;31267;MEDQUIMICA IND FARMACEUTICA S.;92490;92490,0;CARLA A DOS SANTOS ME;CE;1877,48;
2;2107014488;789603;SOFTYS BRASIL LTDA;62243;62243,0;DROGATEL FARMACIA LTDA;PI;12164,49;
1;424072545;47252;HYPERA S.A;97038;97038,0;FARMACIA CASTELO BRANCO LTDA;CE;1473,03;
1;520037628;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;127413;127413,0;CLAIRTA CARNEIRO DE ALENCAR ME;CE;686,15;
9;2647002090;31267;MEDQUIMICA IND FARMACEUTICA S.;100721;100720,0;AEFARMA MEDICAMENTOS LTDA ME;PE;4086,95;
5;7670033987;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;93734;93734,0;A M M MAGALHAES COMERCIO DE PRODUTOS FARMACEUTICOS;MA;4282,85;
9;2541004895;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;119826;103320,0;DROGARIA MORAES BARBOSA LTDA;PE;2683,8;
3;1381007507;77800;ESSITY DO BRASIL INDUSTRIA E COMERCIO LTDA;123829;123829,0;R DA SILVA VIEIRA  ME;CE;5091,36;
9;2492004042;47252;HYPERA S.A;123943;102810,0;M MARIA DOS SANTOS MEDEIROS LTDA;PE;7276,05;
9;2541004749;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;102068;102068,0;DROGARIAS IDEIA FARMA LTDA;PE;2337,38;
2;2199022127;789603;SOFTYS BRASIL LTDA;123135;123135,0;M DA F ROCHA ME;PI;6218,18;
3;443041527;789603;SOFTYS BRASIL LTDA;92497;93179,0;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;CE;7907,35;
3;2124003479;77800;ESSITY DO BRASIL INDUSTRIA E COMERCIO LTDA;136612;119544,0;FARMACIA NOGUEIRA 8 LTDA;CE;1096,5;
1;1983015089;47252;HYPERA S.A;123154;83453,0;FRANCISCO RIVAILLDON TELES BRAGA LTDA F10;CE;3137,67;
7;1539012467;789603;SOFTYS BRASIL LTDA;8564;8564,0;MYLENA REIS LESSA;BA;3314,64;
9;2574004044;31267;MEDQUIMICA IND FARMACEUTICA S.;123552;121015,0;ARTUR SILVA E MATIAS PRODUTOS FARMACEUTICOS LTDA;PE;587,04;
5;353048980;33928;GEOLAB IND FARMACEUTICA S/A;132421;95647,0;FALCAO E CHAVES DROGARIA LTDA;MA;160,23;
2;2015020539;789603;SOFTYS BRASIL LTDA;100366;100366,0;M M G DE MORAES EIRELI;PI;11140,24;
7;2725000041;794468;CELLERA CONSUMO LTDA (ES);4541;4541,0;EDNILVA ALVES P.M.DA SILVA;BA;1084,75;
7;2375008905;796144;BRACELL PAPEIS NORDESTE LTDA;100028;6043,0;JADEH COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;BA;1288,01;
2;2696000906;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;129228;54739,0;DROGARIA FERREIRA DRUGSTORE LTDA;PI;683,45;
7;1166017722;789603;SOFTYS BRASIL LTDA;3217;3217,0;FARMA RIHAN LTDA;BA;3862,62;
7;1259027186;792019;TORRENT DO BRASIL LTDA;10986;3843,0;FARMACIA ROCHA FIGUEIREDO LTDA;BA;11508,83;
2;2109006837;29;PHARMASCIENCE LABORATORIOS LTDA;54437;54933,0;CONCEICAO DE MARIA SALES RAMO;PI;3961,55;
2;2199022085;47252;HYPERA S.A;123135;123135,0;M DA F ROCHA ME;PI;1001,48;
7;1259027105;31267;MEDQUIMICA IND FARMACEUTICA S.;10216;8018,0;FARMACIA MULTI LTDA;BA;1192,45;
1;285192416;794919;EMS S/A;122551;128427,0;CENTER FARMA CARIRI MEDICAMENTOS LTDA;CE;517,07;
3;2588001865;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;130126;130126,0;BLACK PHARMA LTDA  ME;CE;1199,52;
3;2178005901;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;134374;80565,0;FARMACIA MENESCAL LTDA;CE;4288,56;
9;2365006659;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;133280;101962,0;H N C NUNES ESPINDOLA LTDA;PE;4888,62;
1;559030793;47252;HYPERA S.A;91928;91928,0;DROGARIA QUEIROGA MEDICAMENTOS LTDA ME;CE;963,28;
1;131069453;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;136872;136872,0;A CAROLINE DOS SANTOS RIBEIRO LTDA;CE;884,87;
3;772313651;789112;MILI SA;121436;80467,0;FEITOSA JR RUSSAS COMERCIO DE MEDICAMENTOS LTDA;CE;2148,71;
9;2146013748;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;102626;102626,0;FARMACIA DOS MUNICIPIOS AFOGADOS LTDA EPP;PE;562,63;
1;1116035732;31267;MEDQUIMICA IND FARMACEUTICA S.;120456;91259,0;M A COMERCIAL DE MEDICAMENTOS EIRELI;CE;281,66;
1;520037608;47252;HYPERA S.A;91312;91312,0;A R DE OLIVEIRA - ME;CE;6061,26;
9;2146013723;47252;HYPERA S.A;102759;102759,0;DAYSLA WILLIANA REZENDE QUEIROZ;PE;641,16;
1;610085932;31267;MEDQUIMICA IND FARMACEUTICA S.;133598;97835,0;JF MEDICAMENTOS LTDA;CE;1961,74;
3;1298033342;30083;LOLLY BABY PRODUTOS INFANTIS L;90821;85007,0;FARMACIA GOTA MAIS LTDA FL 4;CE;550,45;
7;2496004925;31267;MEDQUIMICA IND FARMACEUTICA S.;7171;7171,0;D VIEIRA DO NASCIMENTO;BA;5266,52;
5;1289024445;33928;GEOLAB IND FARMACEUTICA S/A;98993;96349,0;EMPREENDIMENTOS DE PRODUTOS FARMACEUTICOS ANDRADE LTDA;MA;1205,88;
9;1907012202;139553;CCM IND E COM DE PROD DESCART S/A - DINNO/PLENTY;137240;121015,0;ARTUR SILVA E MATIAS PRODUTOS FARMACEUTICOS LTDA;PE;589,65;
3;132029274;789112;MILI SA;118350;20039,0;JAMILLY ALVES COMERCIO DE MEDICAMENTOS;CE;3572,43;
7;2703000293;31267;MEDQUIMICA IND FARMACEUTICA S.;2109;2109,0;MARINILDES SILVA LUZ - ME;BA;527,95;
7;1166017737;789603;SOFTYS BRASIL LTDA;97931;1007,0;ANDRE PAULO CASTRO NOVAIS & CIA LTDA;BA;4834,98;
2;2696000949;789603;SOFTYS BRASIL LTDA;137197;54739,0;C R SILVA FARMACIA;PI;1711,49;
1;1937007035;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;123360;123360,0;J M MEDICAMENTOS LTDA;CE;461,41;
1;2250008540;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;82091;82091,0;FARMACIA FARMAMIGA LTDA;CE;382,19;
3;1298033581;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;90827;85007,0;FARMACIA GOTA MAIS LTDA FL 07;CE;395,88;
9;2402003628;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;100582;100582,0;P M R COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS LTDA ME;PE;619,68;
9;2325002835;789423;KLEY HERTZ DISTRIBUIDORA LTDA;101705;101705,0;JA COMERCIO DE MEDICAMENTOS LTDA - ME;PE;536,62;
9;1142029277;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;135763;126178,0;E. G. COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;PE;979,32;
9;2146013715;47252;HYPERA S.A;103856;103856,0;ELI PINTO BARBALHO EPP;PE;1530,01;
3;2419002707;789603;SOFTYS BRASIL LTDA;136749;20039,0;J E I COMERCIO DE MEDICAMENTOS DO BRASIL LTDA;CE;4410,0;
9;2392005466;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;137745;137745,0;COMERCIO DE MEDICAMENTOS MX LTDA;PE;527,33;
9;1456016591;794671;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;136418;102068,0;REDE IDEIA FARMA LTDA;PE;463,89;
9;1142029372;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;136963;136963,0;62.135.131 JHUAN ENRIK DE LIMA SILVA;PE;397,45;
1;1756020355;30791;LABORATORIO TEUTO BRASILEIRO S/A;121553;121553,0;ERICA PATRICIA C DE AGUIAR  ME;CE;1765,37;
1;1756020355;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;121553;121553,0;ERICA PATRICIA C DE AGUIAR  ME;CE;1765,37;
3;634021773;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;132721;81356,0;FCIA CENTER POPULAR LTDA;CE;820,52;
1;58064972;30791;LABORATORIO TEUTO BRASILEIRO S/A;70718;70718,0;V LOPES COMERCIO E MEDICAMENTOS LTDA;CE;380,23;
1;1983015189;33928;GEOLAB IND FARMACEUTICA S/A;85767;86926,0;M L FERNANDES FARMACIA FL 06;CE;3730,11;
3;441023414;790595;SC JOHNSON LTDA;80918;81356,0;FARMACIAS E DROGARIAS FELIX LTDA;CE;802,41;
3;1298033632;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;121827;85007,0;DROGARIA ULTRAPOPULAR DE SOBRAL LOJA 1 LTDA;CE;1119,62;
1;520037777;53333;GERMED FARMACEUTICA LTDA;137471;137471,0;J MOREIRA RODRIGUES;CE;2195,6;
1;1465027869;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;134891;134891,0;J R C SILVA E CIA LTDA;CE;609,5;
1;530088806;47252;HYPERA S.A;131127;85007,0;DROGARIA ULTRAPOPULAR AQUIRAZ LTDA;CE;1716,74;
3;1324008289;30083;LOLLY BABY PRODUTOS INFANTIS L;92277;80467,0;T&T FEITOSA PRODUTOS FARMACEUTICOS LTDA;CE;658,08;
1;1478017375;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;126129;126129,0;D R F DE CARVALHO LTDA  ME;CE;874,56;
1;1075053360;33928;GEOLAB IND FARMACEUTICA S/A;120588;92311,0;A C DA FONSECA REGIS MENDES CONRADO LTDA;CE;1051,41;
1;1983015293;29;PHARMASCIENCE LABORATORIOS LTDA;20088;80467,0;G E T PRODUTOS FARMACEUTICOS LTDA;CE;445,76;
3;1298033797;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;89678;85007,0;FARM. GOTA MAIS FILIAL 03;CE;5822,0;
1;1116035894;29;PHARMASCIENCE LABORATORIOS LTDA;120456;91259,0;M A COMERCIAL DE MEDICAMENTOS EIRELI;CE;1381,61;
1;6292058619;73474;SANFARMA INDUSTRIA, COMERCIO E IMPORTACAO E EXPORTACAO LTDA;134659;123399,0;AGB CAUCAIA LTDA;CE;5131,59;
1;1478017419;37273;LEGRAND PHARMA IND FARM LTDA;86815;86815,0;F CLERTON MARTINS;CE;985,23;
1;400293522;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;80895;80895,0;A J V CORREIA FARMACIA;CE;559,66;
1;1116035878;789825;AIRELA INDUSTRIA FARMACEUTICA LTDA;96792;85058,0;DROGARIA MELGACO ALBUQUERQUE LTDA;CE;1018,65;
3;443041848;789603;SOFTYS BRASIL LTDA;134776;84005,0;BUENO EMPREENDIMENTOS FARMACEUTICOS LTDA;CE;1412,6;
1;1116035878;33286;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);96792;85058,0;DROGARIA MELGACO ALBUQUERQUE LTDA;CE;1018,65;
3;1045005618;792121;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;97503;87995,0;SUPERMERCADO MORANGUINHO LTDA;CE;3715,22;
1;89095599;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;99042;93179,0;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;CE;218,82;
1;400293524;795257;HERBALSAVE PRODUTOS NATURAIS E IMPORTACAO LTDA;128165;80895,0;A J V CORREIA FARMACIA;CE;559,66;
3;1045005684;30105;ALYNE - CIGEL DISTRIBUIDORA DE COSMETI;87995;87995,0;SUPERMERCADO MORANGUINHO MATRIZ - 1;CE;6353,28;
1;131069567;793718;BIOLAB FARMA GENERICOS LTDA;47309;47309,0;H S DE SOUZA MEDICAMENTOS LTDA;CE;1787,62;
1;2245006309;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;81111;81111,0;SAMPAIO E MARTINS LTDA EPP;CE;1240,53;
1;530089130;796369;MYRALIS INDUSTRIA FARMACEUTICA LTDA;82597;85007,0;IMPERATRIZ COMERCIO DE MEDICAMENTOS LTDA EPP;CE;336,3;
1;58065082;794365;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;86402;86402,0;MELO E CARVALHO LTDA ME;CE;502,54;
1;2245006340;789429;PRATI DONADUZZI & CIA LTDA - PR;121843;121843,0;DROGARIA E COSMETICOS MELOS EIRELI;CE;2391,61;
1;530089132;796369;MYRALIS INDUSTRIA FARMACEUTICA LTDA;80643;85007,0;POUPEFARMA COMERCIO VAREJISTA DE MEDICAMENTOS LTDA LJ 15;CE;163,54;
2;2118014505;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;104309;97011,0;AMÉRICA MEDICAMENTOS E CORRELATOS LTDA;PI;4246,83;
1;610086346;2378;BELFAR LTDA;80564;80564,0;FARMACIA SOLONOPOLES LTDA;CE;3403,68;
1;483087417;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;128293;128293,0;EMANUELY DE JESUS QUEIROZ ME;CE;1413,48;
3;571015828;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;135937;93389,0;CENTRAL FARMA COMERCIO VAREJISTA LTDA;CE;2879,4;
7;1466012534;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;133371;10663,0;ICL FARMACIA LTDA;BA;382,68;
3;1518017283;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;132999;89397,0;F DO N CARVALHO COMERCIO FARMACEUTICO LTDA;CE;2688,02;
1;1937006884;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;81304;81304,0;FARMACIA CAMPELO LTDA;CE;318,89;
5;1254009640;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;98713;95647,0;METTA DROGARIAS LTDA;MA;8823,16;
1;610085792;793186;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;132507;80564,0;COMERCIAL DE MEDICAMENTOS NUNES LTDA;CE;5064,21;
2;1137063975;30791;LABORATORIO TEUTO BRASILEIRO S/A;96536;96536,0;E L DE SOUSA FARMACIA;PI;672,7;
1;477053317;792141;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;131683;92114,0;WPS COMERCIO DE MEDICAMENTOS LTDA;CE;1065,25;
3;890013758;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;93179;93179,0;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;CE;1300,21;
9;1456016295;789603;SOFTYS BRASIL LTDA;124046;102068,0;DROGARIAS IDEIA FARMA LTDA;PE;19312,98;
1;131069281;789525;ACHE LABORATORIOS FARMACEUTICOS S/A;132292;132292,0;MICHELE FERREIRA ALVES;CE;363,76;
9;1456016271;789603;SOFTYS BRASIL LTDA;101205;102068,0;REDE IDEIA FARMA LTDA;PE;20948,01;
9;2146013620;789423;KLEY HERTZ DISTRIBUIDORA LTDA;103657;103657,0;MEDPHARMA LTDA;PE;1043,22;
9;2402003555;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;101621;100933,0;BIG PHARMA LTDA;PE;10204,99;7490,81
1;1993010604;793261;FARMAX DISTRIBUIDORA S.A;127364;86849,0;SUPERFARMA COMERCIO VAREJISTA DE MEDICAMENTOS EIRELI;CE;829,57;
1;4510173188;793261;FARMAX DISTRIBUIDORA S.A;104374;104374,0;(TF) FARMACIA ZEZE LTDA  ME;CE;842,71;
1;559030735;794919;EMS S/A;84796;84796,0;COM. DE MEDICAM. MOTA LTDA;CE;730,25;
2;2199021994;31267;MEDQUIMICA IND FARMACEUTICA S.;54470;54470,0;F DAS CHAGAS DE ARAUJO ME;PI;400,34;
1;131069285;794468;CELLERA CONSUMO LTDA (ES);81263;81263,0;R REGINALDO JANJA E COMP.LTDA;CE;290,45;
1;2251007510;793261;FARMAX DISTRIBUIDORA S.A;136676;136676,0;FARMACIA D MAS POPULAR LTDA;CE;389,8;
1;657044116;47252;HYPERA S.A;99405;81217,0;OLIVEIRA E CABRAL LTDA  ME;CE;1177,16;
1;1993010747;33928;GEOLAB IND FARMACEUTICA S/A;94369;94369,0;A E R MEDICAMENTOS LTDA MICROEMPRESA;CE;580,45;
1;1993010707;33057;NATULAB LABORATORIO LTDA;98518;98518,0;BRAFARMA LTDA;CE;931,58;
9;1456016344;30307;CCM IND E COM DE PROD DESCARTAVEIS S/A;101264;103866,0;EDIVALDO C DE MELO - ME;PE;444,51;
1;2279004765;33928;GEOLAB IND FARMACEUTICA S/A;88137;88137,0;DROGARIA ABAIARA LTDA;CE;500,81;
1;2251007535;47252;HYPERA S.A;136390;77160,0;FARMA POPULAR MEDICAMENTOS E PRODUTOS FARMACEUTICOS LTDA;CE;784,66;
1;1102110263;795043;MUNILA DESENVOLVEDORA DE PROJETOS LTDA;131251;131251,0;ALEXANDRE E SOUZA FARMACIA LTDA;CE;1015,09;
3;559030759;790595;SC JOHNSON LTDA;92306;92306,0;A J COMERCIAL DE MEDICAMENTOS LTDA ME;CE;2250,13;
7;2375008850;789603;SOFTYS BRASIL LTDA;132929;132929,0;J ALVES MENDES MELO PRODUTOS FARMACÊUTICOS LTDA;BA;983,76;
1;1117031847;31267;MEDQUIMICA IND FARMACEUTICA S.;132699;119544,0;FARMACIA NOGUEIRA 8 LTDA;CE;119,02;
7;2346008651;33928;GEOLAB IND FARMACEUTICA S/A;134264;10663,0;ICL FARMACIA LTDA;BA;392,33;
3;890013825;794319;EUROFRAL PRODUTOS DE HIGIENE LTDA;83485;83485,0;FARMACIA N.S.C LTDA;CE;2168,24;
1;1063031923;793261;FARMAX DISTRIBUIDORA S.A;89941;89942,0;DROGARIA GOMES E PAIXAO LTDA;CE;1149,39;
7;2652001435;796144;BRACELL PAPEIS NORDESTE LTDA;4695;4695,0;CAVALCANTE E PIRES LTDA;BA;2022,24;
3;1324008224;789603;SOFTYS BRASIL LTDA;87195;80467,0;GUSTAVO SALES DE MOURA ME;CE;3141,2;
3;2588001841;795345;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;91800;89835,0;SANTOS SILVA E LIMA COM DE PROD FARM LTDA;CE;1394,98;
3;2178005929;789603;SOFTYS BRASIL LTDA;93752;93752,0;F NIKELLY PEREIRA DE ALMEIDA;CE;6750,44;
2;360069472;790283;PHARLAB INDUSTRIA FARMACEUTICA S.A;62243;62243,0;DROGATEL FARMACIA LTDA;PI;1550,78;
2;2199022114;47252;HYPERA S.A;54739;54739,0;C R SILVA FARMACIA MEE;PI;3809,4;15,06
1;131069395;47252;HYPERA S.A;133377;133377,0;FARMACIA DO TRABALHADOR CENTRAL DE CASCAVEL LTDA;CE;393,15;
